Capacity,month_sin,month_cos,hour_sin,hour_cos,day_sin,day_cos,Occupancy
0.6359147025813693,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.291118800461361
0.05948372615039282,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.743144825477394,-0.6691306063588585,0.07035755478662054
0.2186307519640853,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,-0.587785252292473,-0.8090169943749476,0.15201845444059978
0.38159371492704824,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,0.9510565162951535,0.30901699437494745,0.3213379469434833
0.2186307519640853,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,0.9945218953682733,0.10452846326765346,0.09019607843137255
0.6471380471380471,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-1.133107779529596e-15,1.0,0.19469434832756632
0.1048260381593715,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,-0.4067366430758002,-0.9135454576426009,0.08166089965397924
0.21997755331088664,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.0698961937716263
0.14433221099887766,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,0.18200692041522493
0.1122334455667789,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.20791169081775907,-0.9781476007338057,0.1594002306805075
0.05948372615039282,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.2079116908177585,0.9781476007338058,0.07750865051903114
0.17732884399551066,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.02306805074971165
0.40157126823793493,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-0.4067366430758002,-0.9135454576426009,0.35986159169550175
0.6359147025813693,-2.4492935982947064e-16,1.0,0.258819045102521,-0.9659258262890682,0.9510565162951536,-0.30901699437494734,0.4544405997693195
0.1048260381593715,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.9945218953682733,-0.10452846326765423,0.06320645905420992
0.17732884399551066,-2.4492935982947064e-16,1.0,0.258819045102521,-0.9659258262890682,0.40673664307580015,0.9135454576426009,0.1944636678200692
0.1048260381593715,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749476,0.08304498269896193
0.021773288439955105,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.01384083044982699
0.0,-2.4492935982947064e-16,1.0,-0.2588190451025208,-0.9659258262890683,0.9510565162951535,0.30901699437494745,0.049596309111880045
0.38159371492704824,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,-0.4067366430758002,-0.9135454576426009,0.30888119953863896
0.40157126823793493,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,-0.4067366430758002,-0.9135454576426009,0.3575547866205306
0.6471380471380471,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,0.9510565162951535,0.30901699437494745,0.2512110726643599
0.14433221099887766,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,0.9510565162951536,-0.30901699437494734,0.1693194925028835
0.2473625140291807,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.9945218953682733,0.10452846326765346,0.12433679354094579
0.6098765432098765,-2.4492935982947064e-16,1.0,-0.2588190451025208,-0.9659258262890683,-0.587785252292473,-0.8090169943749476,0.19515570934256055
0.051627384960718295,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,0.20791169081775931,-0.9781476007338057,0.018685121107266434
0.6359147025813693,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.743144825477394,-0.6691306063588585,0.3737024221453287
0.38159371492704824,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,0.32664359861591696
0.40157126823793493,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,-0.20791169081775898,0.9781476007338057,0.2519031141868512
0.6359147025813693,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,0.40673664307580004,-0.913545457642601,0.5333333333333333
0.6098765432098765,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.10452846326765299,0.3008073817762399
0.40157126823793493,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,-0.743144825477394,-0.6691306063588585,0.2489042675893887
0.40157126823793493,-2.4492935982947064e-16,1.0,0.258819045102521,-0.9659258262890682,-0.20791169081775907,-0.9781476007338057,0.28742791234140713
0.051627384960718295,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,0.5877852522924731,0.8090169943749475,0.027450980392156862
0.0,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,0.9510565162951536,-0.30901699437494734,0.006228373702422145
0.38159371492704824,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.10452846326765299,0.27474048442906573
0.17732884399551066,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475,0.5877852522924732,-0.8090169943749473,0.07381776239907728
0.08529741863075196,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,-0.40673664307580015,0.913545457642601,0.12479815455594002
0.08013468013468013,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.743144825477394,0.6691306063588585,0.010841983852364475
0.12749719416386082,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475,-0.743144825477394,0.6691306063588585,0.009688581314878892
0.08013468013468013,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.023298731257208764
0.021773288439955105,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-1.133107779529596e-15,1.0,0.018915801614763552
0.23524130190796858,-2.4492935982947064e-16,1.0,0.9659258262890683,-0.25881904510252063,0.9945218953682733,0.10452846326765346,0.020761245674740483
0.23524130190796858,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.0502883506343714
0.051627384960718295,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.20791169081775931,-0.9781476007338057,0.01845444059976932
0.08013468013468013,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475,0.9945218953682734,-0.10452846326765333,0.011995386389850057
0.21997755331088664,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.15778546712802768
0.051627384960718295,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,5.66553889764798e-16,-1.0,0.03967704728950404
0.08529741863075196,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,0.9945218953682733,0.10452846326765346,0.08281430219146482
0.8222222222222222,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.20791169081775898,0.9781476007338057,0.14994232987312572
0.6471380471380471,-2.4492935982947064e-16,1.0,-0.2588190451025208,-0.9659258262890683,0.7431448254773945,-0.6691306063588579,0.24129181084198384
0.2473625140291807,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,0.40673664307580015,0.9135454576426009,0.1483275663206459
0.17732884399551066,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,0.9510565162951535,0.30901699437494745,0.23460207612456746
0.051627384960718295,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,0.027220299884659745
0.2473625140291807,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0.17139561707035755
0.38159371492704824,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0.7431448254773941,0.6691306063588582,0.27635524798154554
1.0,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,-0.20791169081775907,-0.9781476007338057,0.48327566320645904
1.0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9945218953682733,0.10452846326765346,0.28304498269896194
0.38159371492704824,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,-0.9510565162951536,0.30901699437494723,0.2892733564013841
0.021773288439955105,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,0.07312572087658593
0.21997755331088664,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.20791169081775898,0.9781476007338057,0.03414071510957324
0.10549943883277217,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.2079116908177585,0.9781476007338058,0.1469434832756632
0.6098765432098765,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.4067366430758002,-0.9135454576426009,0.2505190311418685
0.8222222222222222,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-1.133107779529596e-15,1.0,0.7522491349480969
0.03748597081930415,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475,0.40673664307580004,-0.913545457642601,0.05836216839677047
0.6098765432098765,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.5877852522924734,0.8090169943749473,0.2717416378316032
0.17732884399551066,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.743144825477394,0.6691306063588585,0.152479815455594
0.08013468013468013,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,0.023760092272203
0.1048260381593715,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.7431448254773941,0.6691306063588582,0.12410611303344868
0.17732884399551066,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,0.9945218953682734,-0.10452846326765333,0.19953863898500576
0.2186307519640853,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.7431448254773941,0.6691306063588582,0.10173010380622838
0.05611672278338945,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.104959630911188
0.5797979797979798,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,-0.30901699437494734,0.11118800461361016
0.38159371492704824,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0.22329873125720875
0.6471380471380471,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,0.7431448254773945,-0.6691306063588579,0.22214532871972317
0.38159371492704824,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.2079116908177585,0.9781476007338058,0.30288350634371397
0.05948372615039282,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.06805074971164937
0.051627384960718295,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475,0.40673664307580004,-0.913545457642601,0.004382929642445213
0.6098765432098765,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.5877852522924731,0.8090169943749475,0.2606689734717416
0.5797979797979798,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475,0.40673664307580004,-0.913545457642601,0.104959630911188
0.2186307519640853,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.5877852522924734,0.8090169943749473,0.07335640138408304
0.8222222222222222,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,-0.9945218953682733,-0.10452846326765423,0.7850057670126874
0.12749719416386082,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.9945218953682733,-0.10452846326765423,0.04936562860438293
0.05611672278338945,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.2079116908177585,0.9781476007338058,0.09757785467128027
0.08529741863075196,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.2079116908177585,0.9781476007338058,0.10472895040369089
0.05948372615039282,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,0.7431448254773941,0.6691306063588582,0.053517877739331025
0.05948372615039282,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,0.7431448254773945,-0.6691306063588579,0.07289504036908881
0.05948372615039282,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,0.06551326412918108
0.6359147025813693,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475,-0.4067366430758002,-0.9135454576426009,0.14463667820069204
0.06285072951739619,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475,-1.133107779529596e-15,1.0,0.08719723183391004
0.17732884399551066,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.16009227220299885
0.6471380471380471,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.40673664307580015,0.913545457642601,0.31395617070357557
0.05611672278338945,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,0.08604382929642446
0.051627384960718295,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.20791169081775907,-0.9781476007338057,0.023298731257208764
0.5797979797979798,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,-1.133107779529596e-15,1.0,0.28604382929642447
1.0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.4067366430758002,-0.9135454576426009,0.6325259515570935
0.6471380471380471,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,0.7431448254773945,-0.6691306063588579,0.22399077277970011
0.2186307519640853,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,-0.5877852522924734,0.8090169943749473,0.20369088811995387
0.05611672278338945,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,-0.587785252292473,-0.8090169943749476,0.09388696655132642
0.03748597081930415,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749476,0.05951557093425606
0.03748597081930415,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.743144825477394,0.6691306063588585,0.081199538638985
0.05611672278338945,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.5877852522924731,0.8090169943749475,0.09042675893886967
0.14433221099887766,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475,-0.5877852522924734,0.8090169943749473,0.06597462514417532
0.051627384960718295,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.743144825477394,-0.6691306063588585,0.01730103806228374
0.12749719416386082,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,-0.9945218953682733,-0.10452846326765423,0.03344867358708189
0.05611672278338945,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9945218953682733,0.10452846326765346,0.0853517877739331
0.06285072951739619,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,0.20791169081775931,-0.9781476007338057,0.10173010380622838
0.40157126823793493,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.2378316032295271
1.0,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0.7431448254773945,-0.6691306063588579,0.21038062283737025
0.23524130190796858,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,-0.20791169081775898,0.9781476007338057,0.05836216839677047
0.05948372615039282,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.9945218953682733,-0.10452846326765423,0.06643598615916955
0.1122334455667789,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0.7431448254773941,0.6691306063588582,0.09342560553633218
0.1122334455667789,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,0.40673664307580004,-0.913545457642601,0.12064590542099192
0.14433221099887766,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,0.7431448254773945,-0.6691306063588579,0.1746251441753172
0.2473625140291807,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,-0.743144825477394,-0.6691306063588585,0.21868512110726643
0.5797979797979798,-2.4492935982947064e-16,1.0,0.7071067811865476,-0.7071067811865475,0.7431448254773945,-0.6691306063588579,0.08558246828143022
0.6359147025813693,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.6115340253748558
0.5797979797979798,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.20791169081775931,0.9781476007338057,0.15409457900807383
0.40157126823793493,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,0.5877852522924732,-0.8090169943749473,0.28581314878892733
0.12749719416386082,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,0.06689734717416378
0.08529741863075196,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.9945218953682734,-0.10452846326765333,0.1301038062283737
0.1048260381593715,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0.14948096885813147
0.6359147025813693,-0.5000000000000004,0.8660254037844384,-0.2588190451025208,-0.9659258262890683,-0.9945218953682734,0.10452846326765299,0.4219146482122261
0.6098765432098765,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.3169550173010381
0.08529741863075196,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,0.7431448254773941,0.6691306063588582,0.09688581314878893
0.5797979797979798,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,-0.20791169081775907,-0.9781476007338057,0.14232987312572087
0.021773288439955105,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,0.20791169081775931,-0.9781476007338057,0.03160322952710496
0.0,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,-0.20791169081775898,0.9781476007338057,0.011995386389850057
1.0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749476,0.8560553633217993
0.6098765432098765,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.9510565162951536,-0.30901699437494734,0.13379469434832755
0.2186307519640853,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749476,0.06897347174163783
0.10549943883277217,-0.5000000000000004,0.8660254037844384,0.7071067811865476,-0.7071067811865475,0.20791169081775931,0.9781476007338057,0.10034602076124567
0.03748597081930415,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.40673664307580004,-0.913545457642601,0.07012687427912341
0.021773288439955105,-2.4492935982947064e-16,1.0,0.258819045102521,-0.9659258262890682,-0.743144825477394,-0.6691306063588585,0.036447520184544405
0.021773288439955105,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.03437139561707036
0.03748597081930415,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.9945218953682734,-0.10452846326765333,0.02306805074971165
0.05948372615039282,-0.5000000000000004,0.8660254037844384,-0.7071067811865471,-0.7071067811865479,0.5877852522924731,0.8090169943749475,0.08073817762399077
0.38159371492704824,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,0.5877852522924731,0.8090169943749475,0.3134948096885813
0.17732884399551066,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,0.40673664307580015,0.9135454576426009,0.22260668973471742
0.21997755331088664,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749476,0.10657439446366782
0.03748597081930415,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.03021914648212226
0.6098765432098765,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.31141868512110726
0.1122334455667789,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.20791169081775931,0.9781476007338057,0.14071510957324107
0.17732884399551066,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,-0.20791169081775907,-0.9781476007338057,0.15709342560553632
0.38159371492704824,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.20791169081775907,-0.9781476007338057,0.3185697808535179
0.2186307519640853,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,-0.40673664307580015,0.913545457642601,0.20945790080738177
0.05948372615039282,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.4067366430758002,-0.9135454576426009,0.07704728950403691
0.6098765432098765,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.40673664307580004,-0.913545457642601,0.295040369088812
0.1048260381593715,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,0.7431448254773941,0.6691306063588582,0.13379469434832755
0.40157126823793493,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,-0.9510565162951535,-0.30901699437494756,0.27889273356401384
